기관 명,송신 서버 번호,데이터 번호,모델명,시리얼,구분,초미세먼지(㎍/㎥),미세먼지(㎍/㎥),기온(℃),상대습도( %),풍향(°),풍속(m/s),돌풍 풍향(°),돌풍 풍속(m/s),조도(lux),자외선(UVI),소음(dB),진동_x(g),진동_y(g),진동_z(g),진동_x 최대(g),진동_y 최대(g),진동_z 최대(g),흑구 운도(℃),초미세먼지 보정(㎍/㎥),미세먼지 보정(㎍/㎥),전송시간,등록일자
서울시,48,1,SDOT001,V02Q1940589,1,4,4,20.5,90,,,,,2,0,43,0.03,0.06,1.05,0.08,0.14,1.11,,8,7,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940588,1,5,5,20.8,87,,,,,0,0,52,0.01,0.07,1.03,0.05,0.13,1.1,,5,9,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940586,1,7,7,21.1,87,,,,,0,0,50,0.05,0.02,1,0.1,0.12,1.09,,9,14,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940585,1,9,9,20.8,90,,,,,4,0,35,0.14,0.03,1.06,0.19,0.14,1.13,,10,14,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940584,1,11,11,21.1,86,,,,,1,0,45,0.03,0.03,1,0.08,0.14,1.09,,11,19,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940583,1,10,10,21,90,,,,,4,0,49,0.04,0.02,1.02,0.09,0.12,1.09,,11,16,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940582,1,4,4,20.3,92,,,,,0,0,40,0.01,0.09,1.04,0.05,0.16,1.11,,6,8,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940581,1,12,12,21.6,86,,,,,0,0,44,0.02,0.08,1.01,0.07,0.14,1.11,,10,13,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940580,1,17,17,20.6,87,,,,,1,0,42,0.06,0.14,1.07,0.12,0.19,1.14,19.3,12,14,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940579,1,10,10,21,87,,,,,1,0,48,0.04,0.02,1.06,0.09,0.14,1.14,,10,11,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940578,1,16,16,21.2,87,,,,,0,0,51,0.05,0.05,1.03,0.1,0.11,1.09,,8,12,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940575,1,6,6,20.5,90,,,,,0,0,38,0.05,0.11,1.02,0.1,0.16,1.09,,6,10,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940577,1,11,11,20.5,92,,,,,0,0,55,0.02,0.05,0.99,0.06,0.11,1.09,,7,13,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940576,1,10,10,21.1,88,,,,,0,0,42,0.01,0.14,1.06,0.06,0.19,1.13,,9,9,2.02E+11,07:40.0
서울시,48,1,SDOT001,V02Q1940570,1,13,13,20.7,88,,,,,4,0,41,0.01,0.09,1.04,0.05,0.15,1.1,,11,15,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940574,1,11,11,21.1,87,,,,,0,0,47,0.03,0.08,1,0.08,0.13,1.07,,15,21,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940573,1,9,9,20.8,88,,,,,0,0,46,0.04,0.12,1.01,0.11,0.18,1.1,,10,12,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940572,1,10,10,20.8,90,,,,,0,0,47,0.01,0.06,1.02,0.06,0.12,1.1,,11,16,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940571,1,5,5,20.7,90,,,,,11,0,46,0.01,0.11,1.03,0.05,0.15,1.11,,11,7,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940568,1,10,10,20.8,87,,,,,6,16,48,0.03,0.13,0.99,0.07,0.18,1.09,,10,11,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940566,1,7,7,21.1,85,,,,,0,0,42,0.01,0.09,1.03,0.05,0.14,1.1,,11,10,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940569,1,8,8,20.6,89,,,,,0,0,48,0.05,0.11,1.05,0.1,0.16,1.13,,8,13,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940567,1,11,11,21.2,88,,,,,1,0,41,0.02,0.09,1.06,0.07,0.15,1.14,,12,13,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940565,1,12,12,21,87,,,,,0,0,44,0.01,0.03,1.04,0.06,0.13,1.1,,10,15,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940564,1,8,8,21.5,86,,,,,2,0,39,0.04,0.02,1.03,0.1,0.13,1.11,,8,10,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940563,1,10,10,20.8,87,,,,,0,0,47,0.01,0.02,1.01,0.05,0.14,1.1,,10,12,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940562,1,8,8,21.8,84,,,,,2,0,49,0.02,0.06,1.04,0.07,0.12,1.11,,8,10,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940561,1,10,10,21,86,,,,,0,0,44,0.02,0.13,1.04,0.06,0.17,1.11,,12,13,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940558,1,13,13,20.6,90,,,,,61,0,46,0.02,0.04,1.05,0.07,0.12,1.13,,16,20,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940560,1,7,7,21.4,85,,,,,,16,58,0.01,0.11,1.08,0.05,0.16,1.15,,9,11,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940559,1,8,8,20.8,91,,,,,22,0,47,0.02,0.02,0.98,0.07,0.11,1.09,,8,10,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940557,1,8,8,20.6,88,,,,,33,0,49,0.01,0.03,0.99,0.06,0.12,1.07,,8,11,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940556,1,15,15,20.9,89,,,,,4,0,47,0.04,0.02,1.08,0.09,0.13,1.15,,11,17,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940555,1,7,7,20.9,89,,,,,1,0,40,0.01,0.09,1.08,0.06,0.14,1.14,,11,13,2.02E+11,07:39.0
서울시,48,1,SDOT001,V02Q1940548,1,6,6,20.9,87,,,,,0,0,43,0.04,0.02,0.94,0.09,0.1,1.02,,11,10,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940535,1,11,11,20.9,88,,,,,0,0,46,0.04,0.02,1.05,0.09,0.13,1.12,,11,14,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940536,1,14,14,21.6,85,,,,,0,0,48,0.05,0.06,1.02,0.1,0.12,1.1,,13,17,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940537,1,9,9,20.3,89,,,,,0,0,57,0.06,0.09,1,0.11,0.14,1.08,,12,14,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940538,1,9,9,22.1,84,,,,,0,0,55,0.02,0.02,1.01,0.06,0.11,1.1,,11,14,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940539,1,7,7,21.1,88,,,,,0,0,50,0.03,0.11,1.04,0.08,0.17,1.1,,10,11,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940541,1,11,11,21.6,85,,,,,15,0,48,0.02,0.02,1.04,0.07,0.15,1.11,,14,17,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940540,1,12,12,21.1,87,,,,,2,0,46,0.02,0.04,1.01,0.07,0.11,1.11,,13,17,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940544,1,15,15,20.9,90,,,,,13,0,41,0.02,0.05,1.05,0.16,0.13,1.13,,14,17,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940542,1,13,13,20.8,89,,,,,0,0,51,0.03,0.08,1.04,0.08,0.15,1.11,,15,17,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940545,1,5,5,21.2,87,,,,,17,0,48,0.06,0.11,1.03,0.11,0.17,1.12,,6,8,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940547,1,17,17,21.1,89,,,,,911,0,49,0.03,0.09,1.01,0.09,0.14,1.14,,14,17,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940549,1,10,10,20.5,90,,,,,0,0,42,0.02,0.03,1,0.08,0.12,1.09,,12,18,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940546,1,10,10,21.1,88,,,,,0,0,49,0.02,0.09,1.04,0.08,0.15,1.12,,10,10,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940543,1,10,10,20.9,87,,,,,3,0,44,0.03,0.04,1.03,0.08,0.12,1.1,,6,6,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940551,1,12,12,21.1,85,,,,,0,0,45,0.01,0.03,0.97,0.05,0.1,1.04,,12,14,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940554,1,12,12,20.8,89,,,,,2,0,56,0.01,0.03,1.01,0.06,0.12,1.13,,12,14,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940553,1,9,9,20.9,88,,,,,0,0,41,0.01,0.08,1.06,0.05,0.14,1.12,,11,13,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940552,1,8,8,20.8,89,,,,,130,0,56,0.03,0.06,1.05,0.09,0.13,1.14,,10,16,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940550,1,5,5,20.6,88,,,,,10,0,53,0.04,0.1,1.03,0.09,0.16,1.1,,9,7,2.02E+11,07:38.0
서울시,48,1,SDOT001,V02Q1940516,1,12,12,20.9,89,,,,,0,0,43,0.04,0.02,1.06,0.09,0.13,1.13,,12,14,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940532,1,6,6,20.7,89,,,,,0,0,41,0.02,0.1,0.99,0.06,0.15,1.09,,9,11,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940534,1,9,9,20.6,86,,,,,0,0,48,0.06,0.12,1.03,0.11,0.16,1.09,,9,15,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940515,1,8,8,20.7,90,,,,,0,0,46,0.02,0.13,1.1,0.08,0.19,1.18,,7,9,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940533,1,8,8,21.2,86,,,,,0,0,46,0.06,0.04,1.09,0.1,0.11,1.15,,11,13,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940531,1,7,7,20.9,87,,,,,11,0,59,0.01,0.14,1,0.06,0.19,1.08,,7,13,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940529,1,6,7,20.5,93,,,,,3,0,46,0.02,0.03,0.99,0.06,0.12,1.09,,7,13,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940528,1,9,9,20.9,88,,,,,0,0,41,0.01,0.1,1.06,0.06,0.16,1.14,,12,12,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940527,1,8,8,21.4,85,,,,,6,0,42,0.04,0.05,1.03,0.09,0.11,1.09,,7,12,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940526,1,8,9,20.5,91,,,,,0,0,44,0.02,0.06,0.98,0.06,0.11,1.11,,8,14,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940530,1,7,7,21,87,,,,,8,0,48,0.01,0.04,1.04,0.06,0.12,1.1,,7,9,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940525,1,12,12,21.5,86,,,,,757,0,44,0.01,0.09,1.04,0.05,0.15,1.11,,13,20,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940524,1,11,11,21.2,86,,,,,0,0,50,0.01,0.03,1.06,0.05,0.11,1.13,,12,23,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940523,1,13,13,21,89,,,,,12,0,47,0.04,0.05,1.02,0.11,0.11,1.1,,8,12,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940522,1,15,15,20.4,90,,,,,70,0,43,0.01,0.02,1.03,0.05,0.13,1.1,,12,13,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940521,1,72,72,20.8,91,,,,,0,0,41,0.08,0.13,1.02,0.14,0.18,1.1,,76,91,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940520,1,6,6,21.1,87,,,,,0,0,46,0.01,0.05,1.07,0.05,0.13,1.14,,7,7,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940519,1,10,10,21.3,86,,,,,0,0,53,0.02,0.12,1.08,0.07,0.19,1.14,,12,13,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940518,1,7,7,21.2,86,,,,,2,0,52,0.02,0.1,1.03,0.07,0.16,1.12,,4,7,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940517,1,9,9,21.8,85,,,,,207,0,43,0.08,0.04,1.02,0.14,0.1,1.1,,11,18,2.02E+11,07:37.0
서울시,48,1,SDOT001,V02Q1940495,1,6,6,20.8,89,,,,,1,0,44,0.04,0.03,1.04,0.1,0.11,1.12,,8,9,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940496,1,7,7,21.2,89,,,,,17,0,40,0.02,0.05,1.03,0.07,0.11,1.11,19.8,7,11,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940498,1,13,13,20.7,90,,,,,0,0,47,0.04,0.08,1.03,0.1,0.14,1.1,,13,17,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940497,1,12,12,20.9,90,,,,,6,0,44,0.03,0.02,0.99,0.09,0.1,1.1,,15,17,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940499,1,13,13,21.6,86,,,,,0,0,52,0.02,0.04,1.07,0.08,0.12,1.13,,15,17,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940500,1,7,7,20.8,88,,,,,15,0,37,0.02,0.09,0.99,0.06,0.14,1.09,,8,13,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940501,1,7,7,21.2,86,,,,,0,0,48,0.02,0.02,1.05,0.07,0.1,1.12,,6,9,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940502,1,16,16,21,87,,,,,0,0,45,0.01,0.04,1.02,0.06,0.1,1.09,,11,18,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940503,1,6,6,20.9,87,,,,,0,0,49,0.04,0.07,1.04,0.09,0.13,1.11,,6,10,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940505,1,2,2,20.4,89,,,,,63,0,59,0.02,0.02,1.03,0.07,0.11,1.11,,4,4,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940506,1,4,4,20.8,89,,,,,5,0,51,0.02,0.07,1.03,0.07,0.14,1.12,,5,7,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940507,1,4,4,21.6,84,,,,,0,0,41,0.02,0.02,1.06,0.07,0.13,1.14,,3,7,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940508,1,13,13,20.8,91,,,,,21,0,44,0.04,0.05,0.99,0.09,0.12,1.08,,13,20,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940509,1,6,6,20.6,87,,,,,1,0,47,0.01,0.01,1.04,0.06,0.13,1.13,,5,7,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940510,1,10,10,19.8,92,,,,,19,0,47,0.04,0.04,1.02,0.1,0.09,1.1,,11,11,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940513,1,2,2,21.1,84,,,,,0,0,48,0.04,0.13,1.05,0.09,0.18,1.12,,4,3,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940512,1,8,8,20.3,89,,,,,0,0,43,0.05,0.1,1,0.1,0.16,1.11,,5,14,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940511,1,10,10,20,91,,,,,0,0,42,0.01,0.06,1.05,0.07,0.13,1.11,,8,10,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940504,1,11,11,21.1,86,,,,,0,0,47,0.03,0.11,1.02,0.09,0.16,1.13,,9,13,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940514,1,8,8,20.4,94,,,,,3,0,40,0.03,0.04,0.98,0.08,0.1,1.1,,6,6,2.02E+11,07:36.0
서울시,48,1,SDOT001,V02Q1940491,1,8,8,21,88,,,,,1,0,58,0.01,0.03,1.05,0.05,0.15,1.13,,9,10,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940475,1,7,7,20.6,89,,,,,0,0,42,0.01,0.06,1.01,0.06,0.12,1.09,,6,8,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940476,1,12,12,20.7,89,,,,,1,0,52,0.02,0.02,1.04,0.07,0.12,1.09,,8,10,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940478,1,5,5,21,86,,,,,0,0,43,0.01,0.16,1.06,0.06,0.2,1.14,,5,8,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940479,1,4,4,20.3,92,,,,,113,0,44,0.03,0.09,1.06,0.11,0.17,1.14,,7,6,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940477,1,11,11,20,89,,,,,25,0,44,0.01,0.02,1.02,0.06,0.13,1.12,,11,17,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940481,1,5,5,20.7,90,,,,,12,0,42,0.03,0.13,1.08,0.08,0.18,1.14,,7,8,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940480,1,6,6,20.7,90,,,,,0,0,47,0.02,0.07,1.07,0.07,0.14,1.14,,10,10,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940482,1,5,5,21,88,,,,,0,0,46,0.02,0.02,1.03,0.07,0.14,1.11,,4,7,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940483,1,3,3,21.5,85,,,,,2,0,57,0.03,0.14,1.07,0.08,0.19,1.14,,4,4,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940486,1,5,5,21.3,87,,,,,7,0,47,0.04,0.06,1.04,0.1,0.12,1.11,,8,9,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940485,1,17,17,20.7,88,,,,,15,0,58,0.01,0.05,1.08,0.05,0.12,1.15,,9,10,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940484,1,7,7,20.9,88,,,,,0,0,56,0.01,0.05,1.07,0.07,0.15,1.14,,8,10,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940487,1,11,11,21.4,87,,,,,0,0,44,0.04,0.1,1.04,0.1,0.16,1.12,,12,14,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940488,1,4,4,19.9,91,,,,,0,0,43,0.01,0.07,1.01,0.05,0.13,1.1,,6,6,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940490,1,7,7,20.9,90,,,,,2,0,47,0.01,0.12,1.04,0.07,0.18,1.11,,11,14,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940493,1,11,11,20.7,90,,,,,0,0,49,0.07,0.03,1.08,0.11,0.13,1.14,,13,17,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940489,1,7,7,20.7,91,,,,,0,0,44,0.03,0.04,1.03,0.1,0.11,1.11,,9,11,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940492,1,6,6,20.9,89,,,,,330,0,48,0.02,0.02,1.07,0.07,0.12,1.16,,8,9,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940494,1,10,10,20.9,84,,,,,0,0,42,0.01,0.05,1.05,0.05,0.15,1.12,,5,5,2.02E+11,07:35.0
서울시,48,1,SDOT001,V02Q1940455,1,8,8,20.4,92,,,,,2,0,52,0.01,0.09,1.03,0.06,0.15,1.11,,13,13,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940456,1,9,9,20.5,89,,,,,2,0,47,0.07,0.1,1.01,0.12,0.16,1.09,,13,19,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940458,1,5,5,20.1,91,,,,,0,0,41,0.01,0.08,1.03,0.05,0.14,1.11,,7,7,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940457,1,7,7,19.9,95,,,,,0,0,48,0.01,0.03,1.02,0.05,0.11,1.1,,13,12,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940459,1,9,9,21.4,86,,,,,15,0,49,0.01,0.09,1.03,0.06,0.15,1.1,,9,13,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940460,1,2,2,21,87,,,,,0,0,44,0.01,0.03,1.05,0.05,0.1,1.1,,4,3,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940461,1,12,12,20.8,89,,,,,2,0,53,0.02,0.05,1.04,0.08,0.12,1.12,,12,13,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940462,1,33,33,20.9,89,,,,,19,0,43,0.02,0.06,1.05,0.07,0.13,1.12,,39,44,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940466,1,15,15,21.1,88,,,,,0,0,45,0.03,0.07,1.1,0.09,0.12,1.17,,13,18,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940463,1,6,6,21,87,,,,,0,0,42,0.02,0.1,1.02,0.07,0.15,1.11,,5,8,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940465,1,8,9,20.4,90,,,,,0,16,43,0.02,0.05,1.02,0.07,0.12,1.1,,9,14,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940469,1,5,5,20.5,91,,,,,0,0,49,0.03,0.06,1.01,0.08,0.13,1.1,,5,7,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940464,1,8,8,21,89,,,,,0,0,40,0.04,0.02,1.01,0.09,0.13,1.11,,9,10,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940467,1,7,7,20.6,89,,,,,3,0,45,0.02,0.14,1.06,0.08,0.19,1.14,,6,10,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940468,1,4,4,21,89,,,,,0,0,46,0.02,0.14,0.99,0.07,0.18,1.09,,8,5,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940470,1,58,58,20.2,90,,,,,3,0,35,0.01,0.03,1.03,0.05,0.1,1.09,,29,29,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940471,1,15,15,20.1,92,,,,,4,0,53,0.07,0.04,1.03,0.11,0.11,1.09,,12,14,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940473,1,6,6,20.2,91,,,,,0,0,50,0.04,0.1,1.03,0.09,0.16,1.1,,8,9,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940474,1,24,24,20.4,88,,,,,5,0,47,0.05,0.04,0.98,0.1,0.11,1.07,,18,21,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940472,1,8,8,20,92,,,,,0,0,50,0.03,0.05,1.05,0.09,0.13,1.1,19.1,12,12,2.02E+11,07:34.0
서울시,48,1,SDOT001,V02Q1940437,1,4,4,21.4,91,,,,,3,0,56,0.05,0.06,1,0.1,0.13,1.1,,4,9,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940435,1,9,9,20.5,93,,,,,0,0,45,0.05,0.02,1,0.1,0.09,1.08,,7,8,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940436,1,11,12,21,88,,,,,63,0,50,0.01,0.14,1.07,0.06,0.19,1.14,,13,16,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940439,1,11,11,21.1,89,,,,,37,0,45,0.11,0.1,0.97,0.16,0.15,1.05,,11,13,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940438,1,15,15,20.6,89,,,,,0,0,55,0.02,0.02,1.05,0.07,0.12,1.12,,15,20,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940440,1,7,7,20.9,85,,,,,2,0,40,0.01,0.07,1,0.05,0.13,1.1,,12,13,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940442,1,9,9,21.2,87,,,,,0,0,41,0.02,0.06,1.01,0.06,0.11,1.09,,9,10,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940441,1,9,10,20.8,87,,,,,0,0,43,0.01,0.1,1.07,0.06,0.16,1.14,,7,11,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940443,1,14,14,20.9,91,,,,,1,0,40,0.02,0.1,1.07,0.06,0.17,1.13,,14,17,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940445,1,5,5,20.9,88,,,,,0,0,43,0.01,0.02,1.06,0.06,0.15,1.12,,10,7,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940444,1,7,7,20.9,87,,,,,18,0,46,0.1,0.05,1.05,0.15,0.13,1.12,,10,11,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940446,1,6,6,20.7,88,,,,,0,0,50,0.03,0.02,1.09,0.08,0.16,1.16,,11,12,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940447,1,4,4,20.6,91,,,,,1,0,52,0.02,0.05,1.06,0.06,0.12,1.13,,6,6,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940448,1,8,8,21.1,86,,,,,9,0,35,0.03,0.11,1.01,0.09,0.16,1.11,,10,14,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940450,1,11,11,22,84,,,,,12,0,44,0.06,0.05,1.05,0.11,0.11,1.11,,10,12,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940451,1,6,6,21.2,86,,,,,0,0,49,0.01,0.06,1.05,0.05,0.14,1.1,,7,9,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940452,1,9,9,20.4,90,,,,,78,0,51,0.01,0.02,1.03,0.05,0.13,1.1,,11,12,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940454,1,6,6,21,86,,,,,0,0,47,0.02,0.03,1,0.07,0.1,1.1,,6,8,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940453,1,4,4,20.7,91,,,,,0,0,53,0.04,0.02,1.09,0.09,0.15,1.16,19.5,7,6,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940449,1,10,10,21.1,87,,,,,0,0,45,0.05,0.04,1.02,0.1,0.11,1.08,,11,13,2.02E+11,07:33.0
서울시,48,1,SDOT001,V02Q1940414,1,22,22,20,90,,,,,26,0,46,0.04,0.18,1.03,0.09,0.2,1.09,,14,18,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940431,1,9,9,21.4,84,,,,,45,0,37,0.01,0.02,1.04,0.06,0.12,1.1,,10,18,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940433,1,6,6,21.1,88,,,,,51,0,46,0.01,0.09,1.01,0.05,0.15,1.1,,8,9,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940434,1,4,4,20.2,91,,,,,101,0,43,0.02,0.04,1.04,0.06,0.11,1.1,,8,6,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940430,1,4,4,21.8,83,,,,,1,0,42,0.01,0.06,1.04,0.06,0.12,1.13,,4,5,2.02E+11,07:32.0
서울시,48,1,SDOT001,V02Q1940432,1,6,6,21,87,,,,,1,0,51,0.03,0.13,1,0.09,0.18,1.12,,8,11,2.02E+11,07:32.0
